time,"P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","V(N6|XBVM1)","V(SL1)","I(L_PSL|XBVM1)","I(L_SL|XBVM1)","P(B_LD1)","V(B_LD1)","I(B_LD1)","P(B_LD2)","V(B_LD2)","I(B_LD2)","P(B_LD3)","V(B_LD3)","I(B_LD3)","P(B_LD4)","V(B_LD4)","I(B_LD4)","P(B_LD5)","V(B_LD5)","I(B_LD5)","P(B_LD6)","V(B_LD6)","I(B_LD6)","P(B_LD7)","V(B_LD7)","I(B_LD7)","P(B_LD8)","V(B_LD8)","I(B_LD8)","P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","V(IN)","V(OUT)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","I(R_LOAD)","I(I_IBIAS)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
1.299750e-10,5.896194e+00,-2.840894e-05,1.737302e-01,3.052356e-04,-6.245984e+01,-3.662056e-04,-6.253192e+01,-5.476607e-04,5.200499e-04,4.574593e-04,4.751680e-06,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,-5.168357e-02,-2.305141e-05,4.751680e-06,4.392923e+01,5.047562e-04,4.751680e-06,3.943884e-01,1.321629e-04,1.557432e-05,3.308879e-01,-7.942018e-06,2.301272e-05,6.418706e-04,-2.479289e-05,4.751680e-06,-2.479289e-06,-1.482757e-05,2.017243e-05,3.500000e-05,4.004936e-06,-3.610008e-07,-2.479289e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.299875e-10,5.895121e+00,-2.808335e-05,1.853708e-01,3.078365e-04,-6.247368e+01,-3.628627e-04,-6.255296e+01,-5.602921e-04,5.318701e-04,4.687199e-04,4.826634e-06,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,-5.253755e-02,-2.192537e-05,4.826634e-06,4.394843e+01,5.066773e-04,4.826634e-06,3.994186e-01,1.327962e-04,1.540714e-05,3.306207e-01,-6.127228e-06,2.299301e-05,6.441229e-04,-2.319128e-05,4.826634e-06,-2.319128e-06,-1.460463e-05,2.039537e-05,3.500000e-05,4.024127e-06,-2.785104e-07,-2.319128e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300000e-10,5.894062e+00,-2.772456e-05,1.971058e-01,3.102086e-04,-6.248740e+01,-3.593898e-04,-6.257446e+01,-5.724304e-04,5.432469e-04,4.796107e-04,4.896759e-06,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,-5.334847e-02,-2.078317e-05,4.896759e-06,4.396770e+01,5.082790e-04,4.896759e-06,4.044697e-01,1.332636e-04,1.524217e-05,3.304223e-01,-4.317649e-06,2.296962e-05,6.458761e-04,-2.157067e-05,4.896759e-06,-2.157067e-06,-1.438370e-05,2.061630e-05,3.500000e-05,4.038292e-06,-1.962568e-07,-2.157067e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300125e-10,5.893016e+00,-2.733289e-05,2.089266e-01,3.123504e-04,-6.250098e+01,-3.557938e-04,-6.259642e+01,-5.840617e-04,5.541679e-04,4.901222e-04,4.961835e-06,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,-5.411572e-02,-1.962577e-05,4.961835e-06,4.398703e+01,5.095588e-04,4.961835e-06,4.095354e-01,1.335663e-04,1.507942e-05,3.302925e-01,-2.515633e-06,2.294264e-05,6.471284e-04,-1.993336e-05,4.961835e-06,-1.993336e-06,-1.416505e-05,2.083495e-05,3.500000e-05,4.047465e-06,-1.143470e-07,-1.993336e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300250e-10,5.891986e+00,-2.690874e-05,2.208243e-01,3.142606e-04,-6.251442e+01,-3.520818e-04,-6.261881e+01,-5.951723e-04,5.646213e-04,5.002454e-04,5.021640e-06,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,-5.483875e-02,-1.845416e-05,5.021640e-06,4.400640e+01,5.105142e-04,5.021640e-06,4.146096e-01,1.337056e-04,1.491886e-05,3.302309e-01,-7.235025e-07,2.291214e-05,6.478787e-04,-1.828164e-05,5.021640e-06,-1.828164e-06,-1.394891e-05,2.105109e-05,3.500000e-05,4.051685e-06,-3.288648e-08,-1.828164e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300375e-10,5.890973e+00,-2.645252e-05,2.327901e-01,3.159381e-04,-6.252772e+01,-3.482606e-04,-6.264161e+01,-6.057494e-04,5.745956e-04,5.099714e-04,5.075953e-06,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,-5.551704e-02,-1.726934e-05,5.075953e-06,4.402580e+01,5.111431e-04,5.075953e-06,4.196860e-01,1.336828e-04,1.476049e-05,3.302371e-01,1.056463e-06,2.287823e-05,6.481261e-04,-1.661779e-05,5.075953e-06,-1.661779e-06,-1.373553e-05,2.126447e-05,3.500000e-05,4.050993e-06,4.802102e-08,-1.661779e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300500e-10,5.889978e+00,-2.596469e-05,2.448151e-01,3.173821e-04,-6.254087e+01,-3.443371e-04,-6.266481e+01,-6.157808e-04,5.840797e-04,5.192918e-04,5.124550e-06,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,-5.615010e-02,-1.607233e-05,5.124550e-06,4.404522e+01,5.114438e-04,5.124550e-06,4.247585e-01,1.334993e-04,1.460426e-05,3.303106e-01,2.822021e-06,2.284099e-05,6.478705e-04,-1.494412e-05,5.124550e-06,-1.494412e-06,-1.352515e-05,2.147485e-05,3.500000e-05,4.045433e-06,1.282737e-07,-1.494412e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300625e-10,5.889002e+00,-2.544574e-05,2.568906e-01,3.185920e-04,-6.255387e+01,-3.403181e-04,-6.268837e+01,-6.252551e-04,5.930633e-04,5.281987e-04,5.167213e-06,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,-5.673750e-02,-1.486415e-05,5.167213e-06,4.406464e+01,5.114146e-04,5.167213e-06,4.298210e-01,1.331567e-04,1.445015e-05,3.304509e-01,4.570975e-06,2.280053e-05,6.471119e-04,-1.326291e-05,5.167213e-06,-1.326291e-06,-1.331799e-05,2.168201e-05,3.500000e-05,4.035052e-06,2.077716e-07,-1.326291e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300750e-10,5.888046e+00,-2.489622e-05,2.690075e-01,3.195674e-04,-6.256672e+01,-3.362104e-04,-6.271228e+01,-6.341616e-04,6.015365e-04,5.366842e-04,5.203727e-06,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,-5.727883e-02,-1.364585e-05,5.203727e-06,4.408405e+01,5.110543e-04,5.203727e-06,4.348675e-01,1.326567e-04,1.429812e-05,3.306572e-01,6.301173e-06,2.275693e-05,6.458510e-04,-1.157643e-05,5.203727e-06,-1.157643e-06,-1.311429e-05,2.188571e-05,3.500000e-05,4.019899e-06,2.864170e-07,-1.157643e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.300875e-10,5.887112e+00,-2.431670e-05,2.811571e-01,3.203081e-04,-6.257941e+01,-3.320207e-04,-6.273652e+01,-6.424903e-04,6.094901e-04,5.447412e-04,5.233882e-06,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,-5.777372e-02,-1.241849e-05,5.233882e-06,4.410345e+01,5.103618e-04,5.233882e-06,4.398921e-01,1.320008e-04,1.414812e-05,3.309288e-01,8.010513e-06,2.271032e-05,6.440891e-04,-9.886938e-06,5.233882e-06,-9.886938e-07,-1.291426e-05,2.208574e-05,3.500000e-05,4.000025e-06,3.641142e-07,-9.886938e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301000e-10,5.886200e+00,-2.370777e-05,2.933303e-01,3.208142e-04,-6.259194e+01,-3.277556e-04,-6.276106e+01,-6.502324e-04,6.169152e-04,5.523626e-04,5.257479e-06,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,-5.822186e-02,-1.118315e-05,5.257479e-06,4.412281e+01,5.093365e-04,5.257479e-06,4.448888e-01,1.311909e-04,1.400011e-05,3.312649e-01,9.696940e-06,2.266078e-05,6.418278e-04,-8.196688e-06,5.257479e-06,-8.196688e-07,-1.271812e-05,2.228188e-05,3.500000e-05,3.975482e-06,4.407700e-07,-8.196688e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301125e-10,5.885312e+00,-2.307008e-05,3.055183e-01,3.210859e-04,-6.260430e+01,-3.234216e-04,-6.278589e+01,-6.573795e-04,6.238039e-04,5.595419e-04,5.274327e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,-5.862295e-02,-9.940899e-06,5.274327e-06,4.414212e+01,5.079779e-04,5.274327e-06,4.498520e-01,1.302288e-04,1.385406e-05,3.316645e-01,1.135845e-05,2.260844e-05,6.390691e-04,-6.507903e-06,5.274327e-06,-6.507903e-07,-1.252606e-05,2.247394e-05,3.500000e-05,3.946328e-06,5.162934e-07,-6.507903e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301250e-10,5.884449e+00,-2.240431e-05,3.177122e-01,3.211236e-04,-6.261650e+01,-3.190252e-04,-6.281098e+01,-6.639245e-04,6.301488e-04,5.662729e-04,5.284248e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,-5.897676e-02,-8.692834e-06,5.284248e-06,4.416138e+01,5.062859e-04,5.284248e-06,4.547757e-01,1.291165e-04,1.370992e-05,3.321267e-01,1.299311e-05,2.255339e-05,6.358156e-04,-4.822784e-06,5.284248e-06,-4.822784e-07,-1.233830e-05,2.266170e-05,3.500000e-05,3.912620e-06,5.905959e-07,-4.822784e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301375e-10,5.883612e+00,-2.171117e-05,3.299031e-01,3.209281e-04,-6.262854e+01,-3.145726e-04,-6.283630e+01,-6.698610e-04,6.359434e-04,5.725500e-04,5.287078e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,-5.928309e-02,-7.440056e-06,5.287078e-06,4.418057e+01,5.042605e-04,5.287078e-06,4.596544e-01,1.278558e-04,1.356768e-05,3.326504e-01,1.459902e-05,2.249574e-05,6.320704e-04,-3.143509e-06,5.287078e-06,-3.143509e-07,-1.215502e-05,2.284498e-05,3.500000e-05,3.874417e-06,6.635916e-07,-3.143509e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301500e-10,5.882801e+00,-2.099140e-05,3.420821e-01,3.205002e-04,-6.264040e+01,-3.100699e-04,-6.286184e+01,-6.751837e-04,6.411816e-04,5.783677e-04,5.282669e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,-5.954177e-02,-6.183672e-06,5.282669e-06,4.419968e+01,5.019021e-04,5.282669e-06,4.644825e-01,1.264488e-04,1.342730e-05,3.332346e-01,1.617434e-05,2.243562e-05,6.278371e-04,-1.472226e-06,5.282669e-06,-1.472226e-07,-1.197641e-05,2.302359e-05,3.500000e-05,3.831783e-06,7.351972e-07,-1.472226e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301625e-10,5.882018e+00,-2.024577e-05,3.542406e-01,3.198411e-04,-6.265209e+01,-3.055232e-04,-6.288757e+01,-6.798882e-04,6.458584e-04,5.837211e-04,5.270890e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,-5.975270e-02,-4.924797e-06,5.270890e-06,4.421868e+01,4.992115e-04,5.270890e-06,4.692544e-01,1.248977e-04,1.328877e-05,3.338779e-01,1.771730e-05,2.237311e-05,6.231195e-04,1.889471e-07,5.270890e-06,1.889471e-08,-1.180266e-05,2.319734e-05,3.500000e-05,3.784780e-06,8.053319e-07,1.889471e-08,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301750e-10,5.881264e+00,-1.947509e-05,3.663696e-01,3.189520e-04,-6.266360e+01,-3.009383e-04,-6.291346e+01,-6.839709e-04,6.499693e-04,5.886058e-04,5.251629e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,-5.991580e-02,-3.664550e-06,5.251629e-06,4.423758e+01,4.961895e-04,5.251629e-06,4.739647e-01,1.232047e-04,1.315209e-05,3.345792e-01,1.922619e-05,2.230835e-05,6.179222e-04,1.837926e-06,5.251629e-06,1.837926e-07,-1.163394e-05,2.336606e-05,3.500000e-05,3.733476e-06,8.739179e-07,1.837926e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.301875e-10,5.880539e+00,-1.868021e-05,3.784605e-01,3.178345e-04,-6.267495e+01,-2.963208e-04,-6.293950e+01,-6.874296e-04,6.535107e-04,5.930176e-04,5.224798e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,-6.003105e-02,-2.404052e-06,5.224798e-06,4.425636e+01,4.928374e-04,5.224798e-06,4.786081e-01,1.213720e-04,1.301727e-05,3.353371e-01,2.069936e-05,2.224144e-05,6.122500e-04,3.472664e-06,5.224798e-06,3.472664e-07,-1.147042e-05,2.352958e-05,3.500000e-05,3.677941e-06,9.408799e-07,3.472664e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302000e-10,5.879846e+00,-1.786197e-05,3.905047e-01,3.164902e-04,-6.268611e+01,-2.916764e-04,-6.296566e+01,-6.902627e-04,6.564798e-04,5.969528e-04,5.190327e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,-6.009844e-02,-1.144429e-06,5.190327e-06,4.427501e+01,4.891567e-04,5.190327e-06,4.831793e-01,1.194021e-04,1.288434e-05,3.361502e-01,2.213520e-05,2.217248e-05,6.061082e-04,5.091150e-06,5.190327e-06,5.091150e-07,-1.131226e-05,2.368774e-05,3.500000e-05,3.618244e-06,1.006146e-06,5.091150e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302125e-10,5.879183e+00,-1.702128e-05,4.024936e-01,3.149210e-04,-6.269710e+01,-2.870104e-04,-6.299191e+01,-6.924699e-04,6.588747e-04,6.004083e-04,5.148174e-06,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,-6.011803e-02,1.131957e-07,5.148174e-06,4.429351e+01,4.851492e-04,5.148174e-06,4.876731e-01,1.172973e-04,1.275333e-05,3.370171e-01,2.353220e-05,2.210160e-05,5.995027e-04,6.691415e-06,5.148174e-06,6.691415e-07,-1.115962e-05,2.384038e-05,3.500000e-05,3.554462e-06,1.069646e-06,6.691415e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302250e-10,5.878554e+00,-1.615905e-05,4.144187e-01,3.131290e-04,-6.270791e+01,-2.823278e-04,-6.301824e+01,-6.940518e-04,6.606941e-04,6.033813e-04,5.098317e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,-6.008994e-02,1.367700e-06,5.098317e-06,4.431185e+01,4.808168e-04,5.098317e-06,4.920845e-01,1.150601e-04,1.262429e-05,3.379363e-01,2.488889e-05,2.202889e-05,5.924397e-04,8.271534e-06,5.098317e-06,8.271534e-07,-1.101265e-05,2.398735e-05,3.500000e-05,3.486671e-06,1.131313e-06,8.271534e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302375e-10,5.877957e+00,-1.527623e-05,4.262715e-01,3.111164e-04,-6.271855e+01,-2.776337e-04,-6.304461e+01,-6.950098e-04,6.619378e-04,6.058694e-04,5.040766e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,-6.001428e-02,2.617965e-06,5.040766e-06,4.433002e+01,4.761618e-04,5.040766e-06,4.964085e-01,1.126934e-04,1.249730e-05,3.389062e-01,2.620385e-05,2.195446e-05,5.849257e-04,9.829622e-06,5.040766e-06,9.829622e-07,-1.087149e-05,2.412851e-05,3.500000e-05,3.414952e-06,1.191084e-06,9.829622e-07,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302500e-10,5.877394e+00,-1.437380e-05,4.380438e-01,3.088856e-04,-6.272900e+01,-2.729327e-04,-6.307101e+01,-6.953466e-04,6.626062e-04,6.078708e-04,4.975552e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,-5.989125e-02,3.862875e-06,4.975552e-06,4.434801e+01,4.711869e-04,4.975552e-06,5.006402e-01,1.101998e-04,1.237245e-05,3.399252e-01,2.747577e-05,2.187843e-05,5.769678e-04,1.136385e-05,4.975552e-06,1.136385e-06,-1.073628e-05,2.426372e-05,3.500000e-05,3.339387e-06,1.248899e-06,1.136385e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302625e-10,5.876866e+00,-1.345274e-05,4.497273e-01,3.064394e-04,-6.273928e+01,-2.682296e-04,-6.309741e+01,-6.950657e-04,6.627007e-04,6.093841e-04,4.902738e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,-5.972107e-02,5.101323e-06,4.902738e-06,4.436580e+01,4.658947e-04,4.902738e-06,5.047749e-01,1.075821e-04,1.224983e-05,3.409917e-01,2.870336e-05,2.180090e-05,5.685735e-04,1.287242e-05,4.902738e-06,1.287242e-06,-1.060716e-05,2.439284e-05,3.500000e-05,3.260063e-06,1.304698e-06,1.287242e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302750e-10,5.876373e+00,-1.251407e-05,4.613138e-01,3.037803e-04,-6.274938e+01,-2.635284e-04,-6.312379e+01,-6.941714e-04,6.622233e-04,6.104083e-04,4.822412e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,-5.950400e-02,6.332208e-06,4.822412e-06,4.438339e+01,4.602885e-04,4.822412e-06,5.088078e-01,1.048434e-04,1.212958e-05,3.421039e-01,2.988543e-05,2.172198e-05,5.597506e-04,1.435359e-05,4.822412e-06,1.435359e-06,-1.048424e-05,2.451576e-05,3.500000e-05,3.177072e-06,1.358428e-06,1.435359e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.302875e-10,5.875916e+00,-1.155882e-05,4.727954e-01,3.009113e-04,-6.275930e+01,-2.588335e-04,-6.315012e+01,-6.926693e-04,6.611772e-04,6.109429e-04,4.734692e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,-5.924036e-02,7.554442e-06,4.734692e-06,4.440076e+01,4.543714e-04,4.734692e-06,5.127346e-01,1.019867e-04,1.201182e-05,3.432601e-01,3.102082e-05,2.164175e-05,5.505074e-04,1.580569e-05,4.734692e-06,1.580569e-06,-1.036764e-05,2.463236e-05,3.500000e-05,3.090506e-06,1.410037e-06,1.580569e-06,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
