time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","V(SL1)","I(LIN|XBQ)","V(OUT_Q)","I(R_LOAD)","V(N6|XBVM1)","I(L_SL|XBVM1)","P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
1.644250e-10,-6.695822e-06,1.927737e-08,-1.022644e-11,4.334954e-01,1.890773e-10,1.512166e-05,3.769833e-01,-1.024396e-10,1.987834e-05,-1.022643e-11,-1.327148e-11,-1.512168e-05,1.987832e-05,3.500000e-05,5.729614e-12,-4.656347e-12,1.951583e-08,-1.022643e-11,-1.327148e-10,-1.327148e-11,1.944866e-08,-1.022643e-11,-5.911073e+00,8.892605e-11,-3.169181e-01,-3.622769e-08,-2.668962e-01,-1.238432e-08,2.669126e-01,-1.911390e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.644375e-10,-5.962087e-06,1.936530e-08,-9.452223e-12,4.334955e-01,1.996404e-10,1.512166e-05,3.769833e-01,-9.865488e-11,1.987834e-05,-9.452217e-12,-1.298131e-11,-1.512168e-05,1.987832e-05,3.500000e-05,6.049709e-12,-4.484313e-12,1.961468e-08,-9.452217e-12,-1.298131e-10,-1.298131e-11,1.955721e-08,-9.452217e-12,-5.911073e+00,2.963456e-11,-3.169195e-01,-3.619554e-08,-2.668967e-01,-1.251377e-08,2.669119e-01,-1.922367e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.644500e-10,-5.225259e-06,1.944028e-08,-8.672622e-12,4.334955e-01,2.100603e-10,1.512166e-05,3.769833e-01,-9.480924e-11,1.987834e-05,-8.672622e-12,-1.268290e-11,-1.512167e-05,1.987833e-05,3.500000e-05,6.365463e-12,-4.309511e-12,1.970041e-08,-8.672622e-12,-1.268290e-10,-1.268290e-11,1.965266e-08,-8.672622e-12,-5.911073e+00,-2.960618e-11,-3.169209e-01,-3.613886e-08,-2.668972e-01,-1.263489e-08,2.669112e-01,-1.932058e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.644625e-10,-4.485830e-06,1.950228e-08,-7.888167e-12,4.334955e-01,2.203301e-10,1.512166e-05,3.769833e-01,-9.090532e-11,1.987834e-05,-7.888167e-12,-1.237646e-11,-1.512167e-05,1.987833e-05,3.500000e-05,6.676670e-12,-4.132060e-12,1.977298e-08,-7.888167e-12,-1.237646e-10,-1.237646e-11,1.973497e-08,-7.888167e-12,-5.911073e+00,-8.875604e-11,-3.169222e-01,-3.605772e-08,-2.668977e-01,-1.274761e-08,2.669104e-01,-1.940457e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.644750e-10,-3.744293e-06,1.955129e-08,-7.099382e-12,4.334955e-01,2.304434e-10,1.512166e-05,3.769832e-01,-8.694575e-11,1.987834e-05,-7.099376e-12,-1.206219e-11,-1.512167e-05,1.987833e-05,3.500000e-05,6.983132e-12,-3.952080e-12,1.983235e-08,-7.099376e-12,-1.206219e-10,-1.206219e-11,1.980411e-08,-7.099376e-12,-5.911073e+00,-1.477750e-10,-3.169236e-01,-3.595222e-08,-2.668982e-01,-1.285187e-08,2.669097e-01,-1.947561e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.644875e-10,-3.001142e-06,1.958727e-08,-6.306778e-12,4.334955e-01,2.403935e-10,1.512166e-05,3.769832e-01,-8.293322e-11,1.987834e-05,-6.306774e-12,-1.174031e-11,-1.512167e-05,1.987833e-05,3.500000e-05,7.284651e-12,-3.769692e-12,1.987852e-08,-6.306774e-12,-1.174031e-10,-1.174031e-11,1.986004e-08,-6.306774e-12,-5.911073e+00,-2.066232e-10,-3.169250e-01,-3.582244e-08,-2.668986e-01,-1.294759e-08,2.669090e-01,-1.953366e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645000e-10,-2.256872e-06,1.961023e-08,-5.510891e-12,4.334955e-01,2.501741e-10,1.512166e-05,3.769832e-01,-7.887042e-11,1.987834e-05,-5.510887e-12,-1.141105e-11,-1.512167e-05,1.987833e-05,3.500000e-05,7.581034e-12,-3.585019e-12,1.991145e-08,-5.510887e-12,-1.141105e-10,-1.141105e-11,1.990274e-08,-5.510887e-12,-5.911073e+00,-2.652609e-10,-3.169263e-01,-3.566852e-08,-2.668991e-01,-1.303474e-08,2.669082e-01,-1.957870e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645125e-10,-1.511977e-06,1.962016e-08,-4.712246e-12,4.334955e-01,2.597790e-10,1.512166e-05,3.769832e-01,-7.476009e-11,1.987834e-05,-4.712244e-12,-1.107463e-11,-1.512167e-05,1.987833e-05,3.500000e-05,7.872091e-12,-3.398186e-12,1.993114e-08,-4.712244e-12,-1.107463e-10,-1.107463e-11,1.993220e-08,-4.712244e-12,-5.911073e+00,-3.236485e-10,-3.169277e-01,-3.549057e-08,-2.668996e-01,-1.311326e-08,2.669075e-01,-1.961072e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645250e-10,-7.669529e-07,1.961707e-08,-3.911374e-12,4.334955e-01,2.692020e-10,1.512166e-05,3.769832e-01,-7.060500e-11,1.987834e-05,-3.911375e-12,-1.073127e-11,-1.512167e-05,1.987833e-05,3.500000e-05,8.157636e-12,-3.209318e-12,1.993760e-08,-3.911375e-12,-1.073127e-10,-1.073127e-11,1.994841e-08,-3.911375e-12,-5.911073e+00,-3.817469e-10,-3.169290e-01,-3.528875e-08,-2.669001e-01,-1.318310e-08,2.669067e-01,-1.962971e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645375e-10,-2.229247e-08,1.960098e-08,-3.108815e-12,4.334955e-01,2.784371e-10,1.512166e-05,3.769832e-01,-6.640792e-11,1.987834e-05,-3.108811e-12,-1.038122e-11,-1.512167e-05,1.987833e-05,3.500000e-05,8.437487e-12,-3.018542e-12,1.993084e-08,-3.108811e-12,-1.038122e-10,-1.038122e-11,1.995138e-08,-3.108811e-12,-5.911073e+00,-4.395168e-10,-3.169304e-01,-3.506323e-08,-2.669006e-01,-1.324424e-08,2.669060e-01,-1.963567e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645500e-10,7.215106e-07,1.957192e-08,-2.305085e-12,4.334955e-01,2.874784e-10,1.512166e-05,3.769832e-01,-6.217168e-11,1.987834e-05,-2.305082e-12,-1.002470e-11,-1.512167e-05,1.987833e-05,3.500000e-05,8.711466e-12,-2.825985e-12,1.991087e-08,-2.305082e-12,-1.002470e-10,-1.002470e-11,1.994112e-08,-2.305082e-12,-5.911073e+00,-4.969195e-10,-3.169317e-01,-3.481419e-08,-2.669011e-01,-1.329663e-08,2.669052e-01,-1.962861e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645625e-10,1.463964e-06,1.952991e-08,-1.500726e-12,4.334955e-01,2.963201e-10,1.512166e-05,3.769832e-01,-5.789911e-11,1.987834e-05,-1.500720e-12,-9.661969e-12,-1.512167e-05,1.987833e-05,3.500000e-05,8.979397e-12,-2.631778e-12,1.987773e-08,-1.500720e-12,-9.661969e-11,-9.661969e-12,1.991766e-08,-1.500720e-12,-5.911073e+00,-5.539165e-10,-3.169330e-01,-3.454182e-08,-2.669016e-01,-1.334026e-08,2.669045e-01,-1.960856e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645750e-10,2.204578e-06,1.947500e-08,-6.962593e-13,4.334956e-01,3.049567e-10,1.512166e-05,3.769832e-01,-5.359307e-11,1.987834e-05,-6.962567e-13,-9.293265e-12,-1.512167e-05,1.987833e-05,3.500000e-05,9.241112e-12,-2.436049e-12,1.983145e-08,-6.962567e-13,-9.293265e-11,-9.293265e-12,1.988102e-08,-6.962567e-13,-5.911073e+00,-6.104696e-10,-3.169343e-01,-3.424634e-08,-2.669022e-01,-1.337510e-08,2.669038e-01,-1.957554e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.645875e-10,2.942862e-06,1.940725e-08,1.077792e-13,4.334956e-01,3.133827e-10,1.512166e-05,3.769832e-01,-4.925643e-11,1.987834e-05,1.077780e-13,-8.918840e-12,-1.512167e-05,1.987833e-05,3.500000e-05,9.496444e-12,-2.238929e-12,1.977208e-08,1.077780e-13,-8.918840e-11,-8.918840e-12,1.983125e-08,1.077780e-13,-5.911073e+00,-6.665410e-10,-3.169356e-01,-3.392797e-08,-2.669027e-01,-1.340114e-08,2.669030e-01,-1.952958e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646000e-10,3.678331e-06,1.932671e-08,9.108492e-13,4.334956e-01,3.215927e-10,1.512166e-05,3.769832e-01,-4.489210e-11,1.987834e-05,9.108544e-13,-8.538946e-12,-1.512167e-05,1.987833e-05,3.500000e-05,9.745233e-12,-2.040550e-12,1.969967e-08,9.108544e-13,-8.538946e-11,-8.538946e-12,1.976839e-08,9.108544e-13,-5.911073e+00,-7.220933e-10,-3.169369e-01,-3.358696e-08,-2.669032e-01,-1.341838e-08,2.669023e-01,-1.947075e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646125e-10,4.410500e-06,1.923346e-08,1.712443e-12,4.334956e-01,3.295816e-10,1.512166e-05,3.769832e-01,-4.050296e-11,1.987834e-05,1.712443e-12,-8.153840e-12,-1.512167e-05,1.987833e-05,3.500000e-05,9.987320e-12,-1.841044e-12,1.961429e-08,1.712443e-12,-8.153840e-11,-8.153840e-12,1.969250e-08,1.712443e-12,-5.911073e+00,-7.770892e-10,-3.169381e-01,-3.322357e-08,-2.669037e-01,-1.342680e-08,2.669015e-01,-1.939908e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646250e-10,5.138888e-06,1.912756e-08,2.512016e-12,4.334956e-01,3.373443e-10,1.512166e-05,3.769832e-01,-3.609195e-11,1.987834e-05,2.512019e-12,-7.763782e-12,-1.512167e-05,1.987833e-05,3.500000e-05,1.022255e-11,-1.640543e-12,1.951601e-08,2.512019e-12,-7.763782e-11,-7.763782e-12,1.960365e-08,2.512019e-12,-5.911073e+00,-8.314923e-10,-3.169394e-01,-3.283807e-08,-2.669042e-01,-1.342642e-08,2.669008e-01,-1.931464e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646375e-10,5.863016e-06,1.900910e-08,3.309050e-12,4.334956e-01,3.448760e-10,1.512166e-05,3.769832e-01,-3.166201e-11,1.987834e-05,3.309054e-12,-7.369034e-12,-1.512167e-05,1.987833e-05,3.500000e-05,1.045079e-11,-1.439182e-12,1.940491e-08,3.309054e-12,-7.369034e-11,-7.369034e-12,1.950191e-08,3.309054e-12,-5.911073e+00,-8.852663e-10,-3.169406e-01,-3.243074e-08,-2.669047e-01,-1.341724e-08,2.669001e-01,-1.921751e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646500e-10,6.582408e-06,1.887818e-08,4.103024e-12,4.334956e-01,3.521720e-10,1.512166e-05,3.769832e-01,-2.721607e-11,1.987834e-05,4.103028e-12,-6.969861e-12,-1.512167e-05,1.987833e-05,3.500000e-05,1.067188e-11,-1.237094e-12,1.928107e-08,4.103028e-12,-6.969861e-11,-6.969861e-12,1.938736e-08,4.103028e-12,-5.911073e+00,-9.383755e-10,-3.169419e-01,-3.200190e-08,-2.669052e-01,-1.339927e-08,2.668993e-01,-1.910776e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646625e-10,7.296595e-06,1.873490e-08,4.893422e-12,4.334956e-01,3.592277e-10,1.512166e-05,3.769832e-01,-2.275709e-11,1.987834e-05,4.893419e-12,-6.566533e-12,-1.512167e-05,1.987833e-05,3.500000e-05,1.088569e-11,-1.034413e-12,1.914460e-08,4.893419e-12,-6.566533e-11,-6.566533e-12,1.926010e-08,4.893419e-12,-5.911073e+00,-9.907846e-10,-3.169431e-01,-3.155185e-08,-2.669057e-01,-1.337255e-08,2.668986e-01,-1.898547e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646750e-10,8.005108e-06,1.857937e-08,5.679709e-12,4.334957e-01,3.660387e-10,1.512166e-05,3.769832e-01,-1.828801e-11,1.987834e-05,5.679711e-12,-6.159319e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.109208e-11,-8.312734e-13,1.899560e-08,5.679711e-12,-6.159319e-11,-6.159319e-12,1.912022e-08,5.679711e-12,-5.911073e+00,-1.042459e-09,-3.169443e-01,-3.108093e-08,-2.669062e-01,-1.333708e-08,2.668979e-01,-1.885076e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.646875e-10,8.707484e-06,1.841170e-08,6.461385e-12,4.334957e-01,3.726008e-10,1.512166e-05,3.769832e-01,-1.381180e-11,1.987834e-05,6.461390e-12,-5.748492e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.129093e-11,-6.278092e-13,1.883419e-08,6.461390e-12,-5.748492e-11,-5.748492e-12,1.896784e-08,6.461390e-12,-5.911073e+00,-1.093364e-09,-3.169454e-01,-3.058948e-08,-2.669067e-01,-1.329292e-08,2.668972e-01,-1.870371e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647000e-10,9.403264e-06,1.823203e-08,7.237944e-12,4.334957e-01,3.789100e-10,1.512166e-05,3.769832e-01,-9.331416e-12,1.987834e-05,7.237944e-12,-5.334327e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.148212e-11,-4.241553e-13,1.866047e-08,7.237944e-12,-5.334327e-11,-5.334327e-12,1.880306e-08,7.237944e-12,-5.911073e+00,-1.143467e-09,-3.169466e-01,-3.007786e-08,-2.669072e-01,-1.324008e-08,2.668965e-01,-1.854444e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647125e-10,1.009200e-05,1.804047e-08,8.008864e-12,4.334957e-01,3.849623e-10,1.512166e-05,3.769832e-01,-4.849813e-12,1.987834e-05,8.008868e-12,-4.917101e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.166552e-11,-2.204460e-13,1.847460e-08,8.008868e-12,-4.917101e-11,-4.917101e-12,1.862601e-08,8.008868e-12,-5.911073e+00,-1.192734e-09,-3.169477e-01,-2.954645e-08,-2.669077e-01,-1.317863e-08,2.668958e-01,-1.837307e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647250e-10,1.077323e-05,1.783719e-08,8.773660e-12,4.334957e-01,3.907541e-10,1.512166e-05,3.769832e-01,-3.699527e-13,1.987834e-05,8.773660e-12,-4.497092e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.184103e-11,-1.681603e-14,1.827669e-08,8.773660e-12,-4.497092e-11,-4.497092e-12,1.843682e-08,8.773660e-12,-5.911073e+00,-1.241134e-09,-3.169488e-01,-2.899562e-08,-2.669082e-01,-1.310860e-08,2.668951e-01,-1.818973e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647375e-10,1.144653e-05,1.762231e-08,9.531820e-12,4.334957e-01,3.962818e-10,1.512166e-05,3.769832e-01,4.105214e-12,1.987834e-05,9.531821e-12,-4.074581e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.200854e-11,1.866006e-13,1.806690e-08,9.531821e-12,-4.074581e-11,-4.074581e-12,1.823563e-08,9.531821e-12,-5.911073e+00,-1.288633e-09,-3.169499e-01,-2.842577e-08,-2.669087e-01,-1.303005e-08,2.668944e-01,-1.799455e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647500e-10,1.211144e-05,1.739601e-08,1.028286e-11,4.334958e-01,4.015420e-10,1.512166e-05,3.769832e-01,8.572744e-12,1.987834e-05,1.028286e-11,-3.649848e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.216794e-11,3.896702e-13,1.784539e-08,1.028286e-11,-3.649848e-11,-3.649848e-12,1.802260e-08,1.028286e-11,-5.911074e+00,-1.335201e-09,-3.169510e-01,-2.783731e-08,-2.669092e-01,-1.294304e-08,2.668937e-01,-1.778768e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647625e-10,1.276755e-05,1.715843e-08,1.102629e-11,4.334958e-01,4.065317e-10,1.512166e-05,3.769832e-01,1.302970e-11,1.987834e-05,1.102629e-11,-3.223177e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.231914e-11,5.922589e-13,1.761230e-08,1.102629e-11,-3.223177e-11,-3.223177e-12,1.779787e-08,1.102629e-11,-5.911074e+00,-1.380808e-09,-3.169520e-01,-2.723067e-08,-2.669097e-01,-1.284764e-08,2.668930e-01,-1.756927e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647750e-10,1.341443e-05,1.690976e-08,1.176162e-11,4.334958e-01,4.112478e-10,1.512166e-05,3.769832e-01,1.747314e-11,1.987834e-05,1.176163e-11,-2.794851e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.246205e-11,7.942337e-13,1.736781e-08,1.176163e-11,-2.794851e-11,-2.794851e-12,1.756161e-08,1.176163e-11,-5.911074e+00,-1.425424e-09,-3.169531e-01,-2.660627e-08,-2.669102e-01,-1.274391e-08,2.668924e-01,-1.733948e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.647875e-10,1.405166e-05,1.665018e-08,1.248839e-11,4.334958e-01,4.156874e-10,1.512166e-05,3.769832e-01,2.190017e-11,1.987834e-05,1.248839e-11,-2.365154e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.259659e-11,9.954621e-13,1.711210e-08,1.248839e-11,-2.365154e-11,-2.365154e-12,1.731398e-08,1.248839e-11,-5.911074e+00,-1.469020e-09,-3.169541e-01,-2.596457e-08,-2.669107e-01,-1.263194e-08,2.668917e-01,-1.709846e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648000e-10,1.467882e-05,1.637985e-08,1.320612e-11,4.334958e-01,4.198480e-10,1.512166e-05,3.769832e-01,2.630787e-11,1.987834e-05,1.320612e-11,-1.934371e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.272267e-11,1.195812e-12,1.684535e-08,1.320612e-11,-1.934370e-11,-1.934371e-12,1.705517e-08,1.320612e-11,-5.911074e+00,-1.511566e-09,-3.169550e-01,-2.530601e-08,-2.669112e-01,-1.251180e-08,2.668911e-01,-1.684640e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648125e-10,1.529552e-05,1.609899e-08,1.391435e-11,4.334958e-01,4.237272e-10,1.512166e-05,3.769832e-01,3.069336e-11,1.987834e-05,1.391435e-11,-1.502787e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.284022e-11,1.395153e-12,1.656774e-08,1.391435e-11,-1.502787e-11,-1.502787e-12,1.678536e-08,1.391435e-11,-5.911074e+00,-1.553037e-09,-3.169560e-01,-2.463107e-08,-2.669116e-01,-1.238358e-08,2.668904e-01,-1.658348e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648250e-10,1.590136e-05,1.580778e-08,1.461262e-11,4.334958e-01,4.273226e-10,1.512166e-05,3.769832e-01,3.505378e-11,1.987834e-05,1.461263e-11,-1.070687e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.294917e-11,1.593354e-12,1.627948e-08,1.461263e-11,-1.070687e-11,-1.070687e-12,1.650474e-08,1.461263e-11,-5.911074e+00,-1.593404e-09,-3.169569e-01,-2.394022e-08,-2.669121e-01,-1.224738e-08,2.668898e-01,-1.630987e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648375e-10,1.649595e-05,1.550644e-08,1.530049e-11,4.334959e-01,4.306323e-10,1.512166e-05,3.769832e-01,3.938629e-11,1.987834e-05,1.530049e-11,-6.383582e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.304946e-11,1.790286e-12,1.598076e-08,1.530049e-11,-6.383582e-12,-6.383582e-13,1.621352e-08,1.530049e-11,-5.911074e+00,-1.632642e-09,-3.169578e-01,-2.323395e-08,-2.669126e-01,-1.210329e-08,2.668892e-01,-1.602578e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648500e-10,1.707890e-05,1.519516e-08,1.597750e-11,4.334959e-01,4.336543e-10,1.512166e-05,3.769832e-01,4.368804e-11,1.987834e-05,1.597751e-11,-2.060847e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.314104e-11,1.985820e-12,1.567180e-08,1.597751e-11,-2.060848e-12,-2.060847e-13,1.591189e-08,1.597751e-11,-5.911074e+00,-1.670726e-09,-3.169587e-01,-2.251276e-08,-2.669130e-01,-1.195141e-08,2.668886e-01,-1.573141e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648625e-10,1.764985e-05,1.487418e-08,1.664324e-11,4.334959e-01,4.363870e-10,1.512166e-05,3.769832e-01,4.795624e-11,1.987834e-05,1.664324e-11,2.258482e-13,-1.512166e-05,1.987834e-05,3.500000e-05,1.322385e-11,2.179829e-12,1.535282e-08,1.664324e-11,2.258481e-12,2.258482e-13,1.560006e-08,1.664324e-11,-5.911074e+00,-1.707631e-09,-3.169595e-01,-2.177715e-08,-2.669135e-01,-1.179186e-08,2.668880e-01,-1.542696e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648750e-10,1.820843e-05,1.454372e-08,1.729726e-11,4.334959e-01,4.388289e-10,1.512166e-05,3.769832e-01,5.218811e-11,1.987834e-05,1.729727e-11,6.571561e-13,-1.512165e-05,1.987835e-05,3.500000e-05,1.329785e-11,2.372187e-12,1.502403e-08,1.729727e-11,6.571562e-12,6.571561e-13,1.527827e-08,1.729727e-11,-5.911074e+00,-1.743333e-09,-3.169603e-01,-2.102765e-08,-2.669139e-01,-1.162474e-08,2.668874e-01,-1.511264e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.648875e-10,1.875429e-05,1.420400e-08,1.793916e-11,4.334959e-01,4.409787e-10,1.512166e-05,3.769832e-01,5.638090e-11,1.987834e-05,1.793916e-11,1.087555e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.336299e-11,2.562768e-12,1.468567e-08,1.793916e-11,1.087555e-11,1.087555e-12,1.494672e-08,1.793916e-11,-5.911074e+00,-1.777810e-09,-3.169611e-01,-2.026477e-08,-2.669144e-01,-1.145017e-08,2.668869e-01,-1.478868e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.649000e-10,1.928707e-05,1.385526e-08,1.856852e-11,4.334959e-01,4.428354e-10,1.512166e-05,3.769832e-01,6.053189e-11,1.987834e-05,1.856852e-11,1.516763e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.341925e-11,2.751450e-12,1.433798e-08,1.856852e-11,1.516763e-11,1.516763e-12,1.460566e-08,1.856852e-11,-5.911074e+00,-1.811040e-09,-3.169619e-01,-1.948905e-08,-2.669148e-01,-1.126827e-08,2.668863e-01,-1.445531e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.649125e-10,1.980644e-05,1.349775e-08,1.918493e-11,4.334960e-01,4.443979e-10,1.512166e-05,3.769832e-01,6.463838e-11,1.987834e-05,1.918493e-11,1.944497e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.346660e-11,2.938108e-12,1.398119e-08,1.918493e-11,1.944497e-11,1.944497e-12,1.425532e-08,1.918493e-11,-5.911074e+00,-1.843001e-09,-3.169626e-01,-1.870103e-08,-2.669152e-01,-1.107917e-08,2.668858e-01,-1.411274e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.649250e-10,2.031207e-05,1.313171e-08,1.978802e-11,4.334960e-01,4.456656e-10,1.512166e-05,3.769832e-01,6.869772e-11,1.987834e-05,1.978802e-11,2.370477e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.350502e-11,3.122624e-12,1.361555e-08,1.978802e-11,2.370477e-11,2.370477e-12,1.389594e-08,1.978802e-11,-5.911074e+00,-1.873674e-09,-3.169633e-01,-1.790126e-08,-2.669156e-01,-1.088300e-08,2.668852e-01,-1.376123e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.649375e-10,2.080365e-05,1.275739e-08,2.037738e-11,4.334960e-01,4.466381e-10,1.512166e-05,3.769832e-01,7.270729e-11,1.987834e-05,2.037739e-11,2.794425e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.353449e-11,3.304877e-12,1.324131e-08,2.037739e-11,2.794425e-11,2.794425e-12,1.352778e-08,2.037739e-11,-5.911074e+00,-1.903039e-09,-3.169639e-01,-1.709030e-08,-2.669160e-01,-1.067989e-08,2.668847e-01,-1.340102e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.649500e-10,2.128086e-05,1.237505e-08,2.095267e-11,4.334960e-01,4.473149e-10,1.512166e-05,3.769832e-01,7.666449e-11,1.987834e-05,2.095267e-11,3.216062e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.355500e-11,3.484750e-12,1.285874e-08,2.095267e-11,3.216062e-11,3.216062e-12,1.315108e-08,2.095267e-11,-5.911075e+00,-1.931078e-09,-3.169646e-01,-1.626872e-08,-2.669164e-01,-1.047000e-08,2.668842e-01,-1.303234e-08,0.000000e+00,0.000000e+00,0.000000e+00
1.649625e-10,2.174340e-05,1.198496e-08,2.151350e-11,4.334960e-01,4.476959e-10,1.512166e-05,3.769832e-01,8.056677e-11,1.987834e-05,2.151351e-11,3.635114e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.356654e-11,3.662126e-12,1.246809e-08,2.151351e-11,3.635114e-11,3.635114e-12,1.276611e-08,2.151351e-11,-5.911075e+00,-1.957773e-09,-3.169652e-01,-1.543707e-08,-2.669168e-01,-1.025345e-08,2.668837e-01,-1.265547e-08,0.000000e+00,0.000000e+00,0.000000e+00
